editor_name,base_form,path_website,name_nif
DLC2DweClutterFirepot01,0402652D,dungeons/dwemer/clutter/dlc2dweclutterfirepot01.nif,dlc2dweclutterfirepot01
DLC2DweClutterBannerBar01,0402652E,dungeons/dwemer/clutter/dlc2dweclutterbannerbar01.nif,dlc2dweclutterbannerbar01
DLC2KarstaagSkullWall,0402663F,clutter/karstaagskullicewall.nif,karstaagskullicewall
ApoExtTowerBaseDias02,04026645,dungeons/apocrypha/animated/towerdias/apoexttowerbasedias02.nif,apoexttowerbasedias02
DLC2ThirskMeadHallExterior010000,04026AC5,architecture/thirsk/meadhall/dlc2thirskmeadhallexterior01.nif,dlc2thirskmeadhallexterior01
DLC2DweShaftStandaloneRm01,04026AD9,dungeons/dwemer/clutter/dlc2dweshaftstandalonerm01.nif,dlc2dweshaftstandalonerm01
DLC2ThirskMeadHallInterior010000,04026C7B,architecture/thirsk/meadhall/dlc2thirskmeadhallinterior01.nif,dlc2thirskmeadhallinterior01
ApoLectern01,04026C97,dungeons/apocrypha/clutter/apolectern01.nif,apolectern01
ApoStand01,04026C98,dungeons/apocrypha/clutter/apostand01.nif,apostand01
DLC2NorDoorSmLoad01STATIC,04026EE8,dungeons/nordic/doors/animated/smdoor01/nordoorsmload01.nif,nordoorsmload01
DLC2SkaalVilShack02,04027530,architecture/skaalvillage/dlc2skaalvilshack02.nif,dlc2skaalvilshack02
DLC2DweFloorRubbleFlat01,04027862,dungeons/dwemer/rubble/dlc2dwefloorrubbleflat01.nif,dlc2dwefloorrubbleflat01
DLC2ThirskMeadHallExterior01_LOD,0402789B,lod/thirsk/dlc2thirskmeadhallexterior01_lod.nif,dlc2thirskmeadhallexterior01_lod
DLC2ThirskMeadHallExterior01_LOD_2,0402789C,lod/thirsk/dlc2thirskmeadhallexterior01_lod_2.nif,dlc2thirskmeadhallexterior01_lod_2
ApoFigure01,0402789D,dungeons/apocrypha/clutter/apofigure01.nif,apofigure01
ApoMouthSconce01,040278A0,dungeons/apocrypha/clutter/apomouthsconce01.nif,apomouthsconce01
ApoHeadScone01,040278A1,dungeons/apocrypha/clutter/apoheadscone01.nif,apoheadscone01
ApoBookStand01,040278A3,dungeons/apocrypha/clutter/apobookstand01.nif,apobookstand01
ApoHMShrine01,040278AB,dungeons/apocrypha/clutter/apohmshrine01.nif,apohmshrine01
DLC2DweReadRmPipeGrp01,040279ED,dungeons/dwemer/readingroom/dlc2dwereadrmpipegrp01.nif,dlc2dwereadrmpipegrp01
DLC2DweReadRmPipeGrp02,040279EF,dungeons/dwemer/readingroom/dlc2dwereadrmpipegrp02.nif,dlc2dwereadrmpipegrp02
DLC2DweReadRmPipeGrp03,040279F3,dungeons/dwemer/readingroom/dlc2dwereadrmpipegrp03.nif,dlc2dwereadrmpipegrp03
NorRubblePile02_DLC2Ash,04027A2B,dungeons/nordic/rubble/norrubblepile02.nif,norrubblepile02
NorRubblePile01_DLC2Ash,04027A2C,dungeons/nordic/rubble/norrubblepile01.nif,norrubblepile01
NorRubblePile03_DLC2Ash,04027A2D,dungeons/nordic/rubble/norrubblepile03.nif,norrubblepile03
NorRubblePile04_DLC2Ash,04027A2E,dungeons/nordic/rubble/norrubblepile04.nif,norrubblepile04
NorRubblePile05_DLC2Ash,04027A2F,dungeons/nordic/rubble/norrubblepile05.nif,norrubblepile05
NorRubblePile06_DLC2Ash,04027A30,dungeons/nordic/rubble/norrubblepile06.nif,norrubblepile06
NorRubblePile07_DLC2Ash,04027A31,dungeons/nordic/rubble/norrubblepile07.nif,norrubblepile07
NorRubblePile08_DLC2Ash,04027A32,dungeons/nordic/rubble/norrubblepile08.nif,norrubblepile08
NorRubblePiece01_Ash,04027A33,dungeons/nordic/rubble/norrubblepiece01.nif,norrubblepiece01
NorRubblePiece02_Ash,04027A34,dungeons/nordic/rubble/norrubblepiece02.nif,norrubblepiece02
NorRubblePiece03_Ash,04027A35,dungeons/nordic/rubble/norrubblepiece03.nif,norrubblepiece03
NorRubblePiece04_Ash,04027A36,dungeons/nordic/rubble/norrubblepiece04.nif,norrubblepiece04
NorRubblePiece05_Ash,04027A37,dungeons/nordic/rubble/norrubblepiece05.nif,norrubblepiece05
DLC2NorTmpExtPlatWall02_LightSN,04027B70,dungeons/nordic/exterior/nortmpextplatwall02.nif,nortmpextplatwall02
DLC2NorPitWallSideEnclosure01_SnowLT,04027BC0,dungeons/nordic/pits/norpitwallsideenclosure01.nif,norpitwallsideenclosure01
DLC2NorPitWallFrontEnclosure02_SnowLT,04027BC9,dungeons/nordic/pits/norpitwallfrontenclosure02.nif,norpitwallfrontenclosure02
DLC2MAGInvAsh,04027BF9,effects/invash.nif,invash
DLC2MAGINVWhirlwindSpellArt,04027C31,effects/dlc2maginvwhirlwind.nif,dlc2maginvwhirlwind
MAGINVWhirWindCloakSpellArt,04027C32,magic/maginvicespellart.nif,maginvicespellart
ApoControlRingArchPart01,04027E5F,dungeons/apocrypha/exterior/controlring/apocontrolringarchpart01.nif,apocontrolringarchpart01
ApoApoControlRingStones01,04027E89,dungeons/apocrypha/exterior/apoapocontrolringstones01.nif,apoapocontrolringstones01
spidersackdead,04027E8D,actors/dlc02/spider_poison/characterassets/spidersackdead.nif,spidersackdead
NorRmBgWallFrontDamHole01,04027FF6,dungeons/nordic/norrmbgwallfrontdamhole01.nif,norrmbgwallfrontdamhole01
DLC2SkaalVilGreyMane01,040281F6,architecture/skaalvillage/dlc2skaalvilgreymane01.nif,dlc2skaalvilgreymane01
DLC2ExpSpiderEggSTATIC,040285E9,actors/dlc02/spider_poison/characterassets/spidersackdead.nif,spidersackdead
DLC2SkaalVilHouseWind01,04028643,architecture/skaalvillage/dlc2skaalvilhousewind01.nif,dlc2skaalvilhousewind01
DLC2CliffBasaltStraight_Ash,0402864A,landscape/volcaniccliffs/dlc2cliffbasaltstraight.nif,dlc2cliffbasaltstraight
Campfire01LandOffAsh,04028A8D,clutter/woodfires/campfire01landoff.nif,campfire01landoff
DLC2ExpSpiderSnotKitWall01,04028B18,effects/dlc2expspidersnotkitwall01.nif,dlc2expspidersnotkitwall01
DLC2ExpSpiderSnotKitWall02,04028B1A,effects/dlc2expspidersnotkitwall02.nif,dlc2expspidersnotkitwall02
DLC2ExpSpiderSnotKitCorner01,04028B1E,effects/dlc2expspidersnotkitcorner01.nif,dlc2expspidersnotkitcorner01
DLC2ExpSpiderSnotKitWall03,04028B22,effects/dlc2expspidersnotkitwall03.nif,dlc2expspidersnotkitwall03
DLC2DweRubblePile02_Snow,04028B97,dungeons/dwemer/rubble/dlc2dwerubblepile02.nif,dlc2dwerubblepile02
DLC2DweRubblePile03_Snow,04028B98,dungeons/dwemer/rubble/dlc2dwerubblepile03.nif,dlc2dwerubblepile03
DLC2DweFloorRaised01_Snow,04028B99,dungeons/dwemer/rubble/dlc2dwefloorraised01.nif,dlc2dwefloorraised01
DLC2DweRubblePile01_Snow,04028B9A,dungeons/dwemer/rubble/dlc2dwerubblepile01.nif,dlc2dwerubblepile01
DLC2DweHallBg4way01_Snow,04028B9F,dungeons/dwemer/bghalls/dlc2dwehallbg4way01.nif,dlc2dwehallbg4way01
DLC2dunFahlbtharzDweHallBg4way01_Snow,04028BA0,dungeons/dwemer/bghalls/dwehallbg4way01.nif,dwehallbg4way01
DLC2dunFahlbtharzDweHallBg3way01_Snow,04028BA1,dungeons/dwemer/bghalls/dwehallbg3way01.nif,dwehallbg3way01
DLC2dunFahlbtharzDweHallBg2way01_Snow,04028BA2,dungeons/dwemer/bghalls/dwehallbg2way01.nif,dwehallbg2way01
DLC2dunFahlbtharzDweHallBgEndCapExBg01_Snow,04028BA7,dungeons/dwemer/bghalls/dwehallbgendcapexbg01.nif,dwehallbgendcapexbg01
DLC2ExpSpiderAlbinoEggs01,0402932D,actors/dlc02/spider_poison/characterassets/expspidereggsalbino01.nif,expspidereggsalbino01
DLC2ExpSpiderAlbinoEggs02,0402932E,actors/dlc02/spider_poison/characterassets/expspidereggsalbino.nif,expspidereggsalbino
DLC2SkaalVilHouseWind04,04029451,architecture/skaalvillage/dlc2skaalvilhousewind04.nif,dlc2skaalvilhousewind04
DLC2SkaalVilFishHut01,04029452,architecture/skaalvillage/dlc2skaalvilfishhut01.nif,dlc2skaalvilfishhut01
DLC2MountainCliff02_Ash,0402956E,landscape/mountains/mountaincliff02.nif,mountaincliff02
DLC2BasaltRubblePileFlat01CoastBeach,04029582,landscape/volcaniccliffs/dlc2basaltrubblepileflat01.nif,dlc2basaltrubblepileflat01
DLC2BasaltSlab01CoastBeach,04029583,landscape/volcaniccliffs/dlc2basaltslab01.nif,dlc2basaltslab01
DLC2CliffBasaltMoundCoastBeach,04029584,landscape/volcaniccliffs/dlc2cliffbasaltmound.nif,dlc2cliffbasaltmound
DLC2CliffBasaltStraightCoastBeach,04029585,landscape/volcaniccliffs/dlc2cliffbasaltstraight.nif,dlc2cliffbasaltstraight
DLC2BasaltRubblePile01CoastBeach,0402958D,landscape/volcaniccliffs/dlc2basaltrubblepile01.nif,dlc2basaltrubblepile01
DLC2SkaalVilShack02alt,04029705,architecture/skaalvillage/dlc2skaalvilshack02alt.nif,dlc2skaalvilshack02alt
DLC2SkaalVilGreathall01,04029706,architecture/skaalvillage/dlc2skaalvilgreathall01.nif,dlc2skaalvilgreathall01
CrateSmallLong03WeatheredLightSN,0402979B,clutter/common/cratesmalllong03.nif,cratesmalllong03
DLC2dunFahlbtharzDweRubblePileCeiling01_Snow,040298E0,dungeons/dwemer/rubble/dwerubblepileceiling01.nif,dwerubblepileceiling01
DLC2RieklingStand02Snow,040298F5,architecture/riekling/dlc2rieklingstand02.nif,dlc2rieklingstand02
DLC2RieklingStand01Snow,040298F6,architecture/riekling/dlc2rieklingstand01.nif,dlc2rieklingstand01
DLC2RieklingBridgeStart01Snow,040298F7,architecture/riekling/dlc2rieklingbridgestart01.nif,dlc2rieklingbridgestart01
DLC2RieklingBridgePlatformSmallSnow,040298F8,architecture/riekling/dlc2rieklingbridgeplatformsmall.nif,dlc2rieklingbridgeplatformsmall
MountainCliffSlopeVolcanicAsh01,040299E3,landscape/mountains/mountaincliffslope.nif,mountaincliffslope
MQ03SkaalVillageBarrier01,04029D26,effects/mq03skaalvilliagebarrier.nif,mq03skaalvilliagebarrier
RockShelf01VolcanicTundra02,04029D37,landscape/rocks/rockshelf01.nif,rockshelf01
DLC2GlacierEndLg01_NoSN,04029EC6,landscape/glaciers/dlc2glacierendlg01.nif,dlc2glacierendlg01
DLC2GlacierSlab01_NoSN,04029EC7,landscape/glaciers/dlc2glacierslab01.nif,dlc2glacierslab01
DLC2GlacierStraightLg01_NoSN,04029EC8,landscape/glaciers/dlc2glacierstraightlg01.nif,dlc2glacierstraightlg01
DLC2dunKarstaagIceWraithSummonPoint1,04029ECA,markerx.nif,markerx
DLC2dunKarstaagIceWraithSummonPoint2,04029ECB,markerx.nif,markerx
DLC2dunKarstaagIceWraithSummonPoint3,04029ECC,markerx.nif,markerx
DLC2RockPileS02VolcanicAsh01_Ash,04029F23,landscape/rocks/rockpiles02.nif,rockpiles02
DLC2RockPileS01VolcanicAsh01_Ash,04029F24,landscape/rocks/rockpiles01.nif,rockpiles01
DLC2RockPileS03VolcanicAsh01_Ash,04029F25,landscape/rocks/rockpiles03.nif,rockpiles03
DLC2RockPileS04VolcanicAsh01_Ash,04029F28,landscape/rocks/rockpiles04.nif,rockpiles04
DLC2RockPileS04VolcanicAshRocks01_Ash,04029F2B,landscape/rocks/rockpiles04.nif,rockpiles04
RRBuildingInt01,0402A4A2,architecture/ravenrock/rrbuildingint01.nif,rrbuildingint01
ApoParWallSolid01,0402A750,dungeons/apocrypha/partitions/apoparwallsolid01.nif,apoparwallsolid01
ApoParWallSolid02,0402A751,dungeons/apocrypha/partitions/apoparwallsolid02.nif,apoparwallsolid02
ApoParWallWin01,0402A752,dungeons/apocrypha/partitions/apoparwallwin01.nif,apoparwallwin01
ApoPlatFree01,0402A753,dungeons/apocrypha/platform/apoplatfree01.nif,apoplatfree01
DLC2SkaalVilTotemArch01,0402A8E0,architecture/skaalvillage/dlc2skaalviltotemarch01.nif,dlc2skaalviltotemarch01
DLC2ApoShaft,0402A914,dungeons/dwemer/lgrooms/dweshaftmid01.nif,dweshaftmid01
DLC2MapSolstheim01,0402AAB7,clutter/dlc2mapsolstheim01.nif,dlc2mapsolstheim01
DLC2ImpExtTower01Dark_Ash,0402AD44,dungeons/imperial/exterior/impexttower01dark.nif,impexttower01dark
DLC2ImpStableSingle01_AshLight,0402AD45,dungeons/imperial/stablekit/impstablesingle01.nif,impstablesingle01
DLC2ImpExtTowerShellStairs01_Ash,0402AD47,dungeons/imperial/exterior/impexttowershellstairs01.nif,impexttowershellstairs01
DLC2ImpExtRubble02_Ash,0402AD48,dungeons/imperial/exterior/impextrubble02.nif,impextrubble02
DLC2ImpExtRubble04_Ash,0402AD62,dungeons/imperial/exterior/impextrubble04.nif,impextrubble04
DLC2ImpExtRubble01_Ash,0402AD63,dungeons/imperial/exterior/impextrubble01.nif,impextrubble01
DLC2ImpExtRubble03_Ash,0402AD64,dungeons/imperial/exterior/impextrubble03.nif,impextrubble03
DLC2ArcheryTarget_Ash,0402AD65,clutter/common/archerytarget01.nif,archerytarget01
DLC2RieklingThrone,0402B243,clutter/riekling/dlc2rieklingthrone.nif,dlc2rieklingthrone
DLC2SkaalVilFarmWell01,0402B246,architecture/skaalvillage/dlc2skaalvilfarmwell01.nif,dlc2skaalvilfarmwell01
DLC2RieklingCandle,0402B5F9,clutter/riekling/dlc2rieklingcandle.nif,dlc2rieklingcandle
DLC2RuinsFloorCandleLampSmallOff02Snow,0402B6AF,clutter/ruins/ruinsfloorcandlelampsmoff.nif,ruinsfloorcandlelampsmoff
DLC2RuinsFloorCandleLampSmallOffSnow,0402B6B0,clutter/ruins/ruinsfloorcandlelampsmoff02.nif,ruinsfloorcandlelampsmoff02
DLC2RuinsFloorCandleLampMidOff02Snow,0402B6B1,clutter/ruins/ruinsfloorcandlelampmidoff02.nif,ruinsfloorcandlelampmidoff02
DLC2ShipLongBoat01NoLOD,0402B6F8,dungeons/ship/shiplongboat01.nif,shiplongboat01
DLC2RockPileL02VolcanicAsh01,0402B82E,landscape/rocks/rockpilel02.nif,rockpilel02
DLC2BasaltRubblePile02CoastBeach01_Ash,0402B8C2,landscape/volcaniccliffs/dlc2basaltrubblepile02.nif,dlc2basaltrubblepile02
NorExtRubblePiece01_HeavySN,0402BD93,dungeons/nordic/rubble/norrubblepiece01.nif,norrubblepiece01
NorExtRubblePiece02_HeavySN,0402BD94,dungeons/nordic/rubble/norrubblepiece02.nif,norrubblepiece02
NorExtRubblePiece05_HeavySN,0402BD95,dungeons/nordic/rubble/norrubblepiece05.nif,norrubblepiece05
NorExtRubblePiece04_HeavySN,0402BD96,dungeons/nordic/rubble/norrubblepiece04.nif,norrubblepiece04
NorRmShaftBeam01sn_Heavy,0402BD9A,dungeons/nordic/shafts/norrmshaftbeam01.nif,norrmshaftbeam01
DLC2NchardakConsole01,0402BF1C,dungeons/dwemer/clutter/dlc2nchardakconsole.nif,dlc2nchardakconsole
1stPersonDLC2DwarvenBowKarztev01,0402C019,weapons/dwarven/dwarvenbowkarztev01.nif,dwarvenbowkarztev01
RockCliff08Rocks01_VolcanicAshTundra,0402C0AF,landscape/rocks/rockcliff08.nif,rockcliff08
Campfire01LandOffDirtPath01,0402C0B1,clutter/woodfires/campfire01landoff.nif,campfire01landoff
RockPileL03VolcanicAshTundra02,0402C0D3,landscape/rocks/rockpilel03.nif,rockpilel03
DLC2NorSec1wayRamp384ice,0402C124,dungeons/nordic/secretpass/norsec1wayramp384.nif,norsec1wayramp384
DLC2RRBuilding02,0402C1DC,architecture/ravenrock/dlc2rrbuilding02.nif,dlc2rrbuilding02
DLC2RRBuilding01,0402C1E0,architecture/ravenrock/dlc2rrbuilding01.nif,dlc2rrbuilding01
DLC2ImperialTentSmallASH,0402C3FA,architecture/tents/smallimperialtent.nif,smallimperialtent
DLC2NorTentSmallASH,0402C3FC,architecture/tents/smallnordictent01.nif,smallnordictent01
FirewoodPileLarge01ASH,0402C401,clutter/firewood/firewoodpilelarge01.nif,firewoodpilelarge01
DLC2ApocTenticlePatchFar01,0402C416,dungeons/apocrypha/clutter/dlc2apoctenticlepatchfar01.nif,dlc2apoctenticlepatchfar01
DLC2RieklingHorse,0402C58A,clutter/riekling/dlc2rieklinghorse.nif,dlc2rieklinghorse
1stPersonAshmanWarAxe,04030CB3,weapons/ashman/ashmanwaraxe1.nif,ashmanwaraxe1
DLC2CaveIBalconyStraight01_ice,04030D12,dungeons/caves/ice/balcony/caveibalconystraight01.nif,caveibalconystraight01
DLC2CaveIFBalconyCorner01_ice,04030D13,dungeons/caves/ice/frozenbalcony/caveifbalconycorner01.nif,caveifbalconycorner01
DLC2CaveIBalconyRamp01_ice,04030D14,dungeons/caves/ice/balcony/caveibalconyramp01.nif,caveibalconyramp01
DLC2CaveIRoomDoor04_ice,04030D96,dungeons/caves/ice/smallroom/caveiroomdoor04.nif,caveiroomdoor04
DLC2CaveIFBalconyShelf02_ice,04030E6C,dungeons/caves/ice/frozenbalcony/caveifbalconyshelf02.nif,caveifbalconyshelf02
DLC2TelvanniGourdHouseExt01,04030E94,architecture/telvannitower/dlc2telvannigourdhouseext01.nif,dlc2telvannigourdhouseext01
DLC2TelvanniGourdHouseExt02,04030E95,architecture/telvannitower/dlc2telvannigourdhouseext02.nif,dlc2telvannigourdhouseext02
DLC2TelvanniGourdHouseInt01,04030E96,architecture/telvannitower/dlc2telvannigourdhouseint01.nif,dlc2telvannigourdhouseint01
DLC2TelvanniGourdHouseInt02,04030E97,architecture/telvannitower/dlc2telvannigourdhouseint02.nif,dlc2telvannigourdhouseint02
DLC2TelvanniGourdHouseRamp01,04030E98,architecture/telvannitower/dlc2telvannigourdhouseramp01.nif,dlc2telvannigourdhouseramp01
DLC2TelvanniRoot01,04030E99,architecture/telvannitower/dlc2telvanniroot01.nif,dlc2telvanniroot01
DLC2TelvanniRoot02,04030E9A,architecture/telvannitower/dlc2telvanniroot02.nif,dlc2telvanniroot02
DLC2TelvanniRootBridge01,04030E9B,architecture/telvannitower/dlc2telvannirootbridge01.nif,dlc2telvannirootbridge01
DLC2TelvanniTowerMain01,04030E9C,architecture/telvannitower/dlc2telvannitowermain01.nif,dlc2telvannitowermain01
DLC2TelvanniTowerMainInt01,04030E9D,architecture/telvannitower/dlc2telvannitowermainint01.nif,dlc2telvannitowermainint01
DLC2SkaalVilCastleIntRoofBump01,04031094,architecture/skaalvillage/dlc2skaalvilcastleintroofbump01.nif,dlc2skaalvilcastleintroofbump01
DLC2SkaalVilCastleRoofBaseStr01,04031097,architecture/skaalvillage/dlc2skaalvilcastleroofbasestr01.nif,dlc2skaalvilcastleroofbasestr01
DLC2SkaalVilCastleFreePillar01,04031098,architecture/skaalvillage/dlc2skaalvilcastlefreepillar01.nif,dlc2skaalvilcastlefreepillar01
DLC2SkaalVilPlatform01,04031099,architecture/skaalvillage/dlc2skaalvilplatform01.nif,dlc2skaalvilplatform01
DLC2SkaalVilCastleIntDoorway01,0403109A,architecture/skaalvillage/dlc2skaalvilcastleintdoorway01.nif,dlc2skaalvilcastleintdoorway01
1stPersonAshmanBattleAxe,040317D2,weapons/ashman/ashmanbattleaxe1.nif,ashmanbattleaxe1
ApoRoundChamber01,04031A5C,dungeons/apocrypha/custom/aporoundchamber01.nif,aporoundchamber01
DLC2CommonShelfNarrow01,04031AC6,clutter/common/dlc2commonshelfnarrow01.nif,dlc2commonshelfnarrow01
DLC2CommonShelfNarrow02,04031AC7,clutter/common/dlc2commonshelfnarrow02.nif,dlc2commonshelfnarrow02
DLC2CommonTableThin01,04031AC8,clutter/common/dlc2commontablethin01.nif,dlc2commontablethin01
DLC2CommonTableLow01,04031ACA,clutter/common/dlc2commontablelow01.nif,dlc2commontablelow01
DLC2CommonShelfWall01,04031AD6,clutter/common/dlc2commonshelfwall01.nif,dlc2commonshelfwall01
DLC2RoadStraight01,04031B39,landscape/roads/roadstraight01.nif,roadstraight01
DLC2RoadChunkL01,04031B3C,landscape/roads/roadchunkl01.nif,roadchunkl01
DLC2RoadChunkL02,04031B3D,landscape/roads/roadchunkl02.nif,roadchunkl02
DLC2RoadChunkL03,04031B3E,landscape/roads/roadchunkl03.nif,roadchunkl03
DLC2RoadChunkM01,04031B40,landscape/roads/roadchunkm01.nif,roadchunkm01
DLC2RoadChunkM02,04031B44,landscape/roads/roadchunkm02.nif,roadchunkm02
DLC2RoadChunkS01,04031B47,landscape/roads/roadchunks01.nif,roadchunks01
DLC2NorHallBg1wayToMineC01,04031C6A,dungeons/nordic/bghalls/norhallbg1waytocaveg01.nif,norhallbg1waytocaveg01
DLC2DragonBoneTail_Segment02,04031D4E,clutter/dragonbones/dlc2dragonbonetail_segment02.nif,dlc2dragonbonetail_segment02
DLC2DragonBoneTail_Segment01,04031D4F,clutter/dragonbones/dlc2dragonbonetail_segment01.nif,dlc2dragonbonetail_segment01
DLC2DragonBoneTail_Full,04031D50,clutter/dragonbones/dlc2dragonbonetail_full.nif,dlc2dragonbonetail_full
DLC2DragonBoneNeck,04031D51,clutter/dragonbones/dlc2dragonboneneck.nif,dlc2dragonboneneck
DLC2DragonBoneLeg_R,04031D52,clutter/dragonbones/dlc2dragonboneleg_r.nif,dlc2dragonboneleg_r
DLC2DragonBoneLeg_L,04031D53,clutter/dragonbones/dlc2dragonboneleg_l.nif,dlc2dragonboneleg_l
DLC2DragonBoneHead,04031D54,clutter/dragonbones/dlc2dragonbonehead.nif,dlc2dragonbonehead
DLC2DragonBoneWing_R,04031D55,clutter/dragonbones/dlc2dragonbonewing_r.nif,dlc2dragonbonewing_r
DLC2DragonBoneWing_L,04031D56,clutter/dragonbones/dlc2dragonbonewing_l.nif,dlc2dragonbonewing_l
DLC2DragonBoneTorso,04031D57,clutter/dragonbones/dlc2dragonbonetorso.nif,dlc2dragonbonetorso
DLC2DragonBoneTail_Segment03,04031D58,clutter/dragonbones/dlc2dragonbonetail_segment03.nif,dlc2dragonbonetail_segment03
DLC2DragonBoneHead_Snow,04031D59,clutter/dragonbones/dlc2dragonbonehead.nif,dlc2dragonbonehead
DLC2DragonBoneLeg_L_Snow,04031D5A,clutter/dragonbones/dlc2dragonboneleg_l.nif,dlc2dragonboneleg_l
DLC2DragonBoneLeg_R_Snow,04031D5B,clutter/dragonbones/dlc2dragonboneleg_r.nif,dlc2dragonboneleg_r
DLC2DragonBoneNeck_Snow,04031D5C,clutter/dragonbones/dlc2dragonboneneck.nif,dlc2dragonboneneck
DLC2DragonBoneTail_Full_Snow,04031D5D,clutter/dragonbones/dlc2dragonbonetail_full.nif,dlc2dragonbonetail_full
DLC2DragonBoneTail_Segment01_Snow,04031D5E,clutter/dragonbones/dlc2dragonbonetail_segment01.nif,dlc2dragonbonetail_segment01
DLC2DragonBoneTail_Segment02_Snow,04031D5F,clutter/dragonbones/dlc2dragonbonetail_segment02.nif,dlc2dragonbonetail_segment02
DLC2DragonBoneTail_Segment03_Snow,04031D60,clutter/dragonbones/dlc2dragonbonetail_segment03.nif,dlc2dragonbonetail_segment03
DLC2DragonBoneTorso_Snow,04031D61,clutter/dragonbones/dlc2dragonbonetorso.nif,dlc2dragonbonetorso
DLC2DragonBoneWing_L_Snow,04031D62,clutter/dragonbones/dlc2dragonbonewing_l.nif,dlc2dragonbonewing_l
DLC2DragonBoneWing_R_Snow,04031D63,clutter/dragonbones/dlc2dragonbonewing_r.nif,dlc2dragonbonewing_r
CaveIRPillar06_NoSnow,04031F62,dungeons/caves/ice/pillars/caveirpillar06.nif,caveirpillar06
DLC2CommonDesk01,04031F91,clutter/common/dlc2commondesk01.nif,dlc2commondesk01
DLC2VahloksTombCombatPuzzlePillar01,04032233,dungeons/nordic/animated/combatpuzzle01/combatpuzzlepillar01.nif,combatpuzzlepillar01
ApoWordWallBase01,04032293,dungeons/apocrypha/custom/apowordwallbase01.nif,apowordwallbase01
DLC2DweClutterTrough01,040322B0,dungeons/dwemer/clutter/dlc2dwecluttertrough01.nif,dlc2dwecluttertrough01
MountainCliff02_Ice,04032334,landscape/mountains/mountaincliff02.nif,mountaincliff02
DLC2SVShIntRoofCorL,040323F4,architecture/skaalvillage/dlc2svshintroofcorl.nif,dlc2svshintroofcorl
DLC2SVShIntRoofCorR,040323F5,architecture/skaalvillage/dlc2svshintroofcorr.nif,dlc2svshintroofcorr
DLC2SVShIntRoofStr01,040323F6,architecture/skaalvillage/dlc2svshintroofstr01.nif,dlc2svshintroofstr01
DLC2SVIntRoofCorL01A,040323F7,architecture/skaalvillage/dlc2svintroofcorl01a.nif,dlc2svintroofcorl01a
DLC2SVIntRoofCorR01A,040323F8,architecture/skaalvillage/dlc2svintroofcorr01a.nif,dlc2svintroofcorr01a
DLC2SVIntRoofStr01,040323F9,architecture/skaalvillage/dlc2svintroofstr01.nif,dlc2svintroofstr01
DLC2SVIntRoofSTCorR,040323FA,architecture/skaalvillage/dlc2svintroofstcorr.nif,dlc2svintroofstcorr
DLC2SVIntRoofCorR01,040323FB,architecture/skaalvillage/dlc2svintroofcorr01.nif,dlc2svintroofcorr01
DLC2RRTunnel01,0403244A,architecture/ravenrock/dlc2rrtunnel01.nif,dlc2rrtunnel01
RedoranHut03,04032467,architecture/ravenrock/redoran/redoranhut03.nif,redoranhut03
RedoranHut02,04032468,architecture/ravenrock/redoran/redoranhut02.nif,redoranhut02
RedoranEntrance01,0403246B,architecture/ravenrock/redoran/redoranentrance01.nif,redoranentrance01
RedoranHut04,04032487,architecture/ravenrock/redoran/redoranhut04.nif,redoranhut04
DLC2RoadCurve90R01,0403248B,landscape/roads/roadcurve90r01.nif,roadcurve90r01
RedoranTemple01,040324AA,architecture/ravenrock/redoran/redorantemple01.nif,redorantemple01
DLC2dunHaknirsLandscapeFloor01,040325F7,clutter/ashpiles/dlc2dunkolbjornashfloor.nif,dlc2dunkolbjornashfloor
DLC2PuzzleDoorLargeWheel06Static,0403270D,dungeons/nordic/doors/animated/puzzledoor/puzzledoorlargewheel06.nif,puzzledoorlargewheel06
DLC2PuzzleDoorSmallWheel03Static,0403270E,dungeons/nordic/doors/animated/puzzledoor/puzzledoorsmallwheel03.nif,puzzledoorsmallwheel03
DLC2PuzzleDoorMediumWheel06Static,0403270F,dungeons/nordic/doors/animated/puzzledoor/puzzledoormediumwheel06.nif,puzzledoormediumwheel06
DLC2NorTmpExtPlatCorIn01_LightSN,0403280D,dungeons/nordic/exterior/nortmpextplatcorin01.nif,nortmpextplatcorin01
DLC2NorTmpExtPlatCorDblEnd01_LightSN,0403280E,dungeons/nordic/exterior/nortmpextplatcordblend01.nif,nortmpextplatcordblend01
DLC2NorTmpExtPlatWall02_LightSN02,0403280F,dungeons/nordic/exterior/nortmpextplatwall02.nif,nortmpextplatwall02
DLC2NorTmpExtPlatMid02_LightSN,04032810,dungeons/nordic/exterior/nortmpextplatmid02.nif,nortmpextplatmid02
